ADM0_CODE,ef3pasture,ef3daily,ef3solid,ef3solidcov,ef3solidbulk,ef3solidadd,ef3drylot,ef3pit1,ef3pit3,ef3pit4,ef3pit6,ef3pit12,ef3liquid1,ef3liquid3,ef3liquid4,ef3liquid6,ef3liquid12,ef3liquidnatcov1,ef3liquidnatcov3,ef3liquidnatcov4,ef3liquidnatcov6,ef3liquidnatcov12,ef3liquidsolcov1,ef3liquidsolcov3,ef3liquidsolcov4,ef3liquidsolcov6,ef3liquidsolcov12,ef3lagoon,ef3biogaslowleak1,ef3biogaslowleak2,ef3biogaslowleak3,ef3biogashighleak1,ef3biogashighleak2,ef3biogashighleak3,ef3burned,ef3deepnomix2,ef3deepnomix1,ef3deepmix2,ef3deepmix1,ef3compostves,ef3compoststat,ef3compostint,ef3compostpass,ef3litter,ef3nolitter,ef3areobic,ef3aerproc,Animal_short
149,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
149,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
149,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
150,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
150,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
150,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
151,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
151,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
151,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
152,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
152,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
152,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
153,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
153,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
153,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
154,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
154,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
154,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
155,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
155,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
155,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
156,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
156,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
156,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
157,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
157,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
157,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
158,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
158,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
158,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
159,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
159,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
159,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
160,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
160,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
160,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
161,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
161,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
161,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
162,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
162,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
162,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
163,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
163,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
163,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
164,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
164,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
164,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
165,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
165,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
165,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
166,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
166,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
166,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
167,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
167,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
167,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
168,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
168,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
168,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
169,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
169,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
169,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
170,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
170,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
170,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
171,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
171,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
171,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
172,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
172,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,GTS
172,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,CML
173,0.003,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,SHP
