Animal_short,fracgaspasture,fracgasdaily,fracgassolid,fracgassolidcov,fracgassolidbulk,fracgassolidadd,fracgasdrylot,fracgaspit1,fracgaspit3,fracgaspit4,fracgaspit6,fracgaspit12,fracgasliquid1,fracgasliquid3,fracgasliquid4,fracgasliquid6,fracgasliquid12,fracgasliquidnatcov1,fracgasliquidnatcov3,fracgasliquidnatcov4,fracgasliquidnatcov6,fracgasliquidnatcov12,fracgasliquidsolcov1,fracgasliquidsolcov3,fracgasliquidsolcov4,fracgasliquidsolcov6,fracgasliquidsolcov12,fracgaslagoon,fracgasbiogaslowleak1,fracgasbiogaslowleak2,fracgasbiogaslowleak3,fracgasbiogashighleak1,fracgasbiogashighleak2,fracgasbiogashighleak3,fracgasburned,fracgasdeepnomix2,fracgasdeepnomix1,fracgasdeepmix2,fracgasdeepmix1,fracgascompostves,fracgascompoststat,fracgascompostint,fracgascompostpass,fracgaslitter,fracgasnolitter,fracgasareobic,fracgasaerproc,HerdType_short,ADM0_CODE
CTL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,248
BFL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,248
GTS,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,248
SHP,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,248
CML,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,248
PGS,0.21,0.07,0.45,0.22,0.58,0.17,0.45,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,249
CTL,0.21,0.07,0.3,0.14,0.38,0.11,0.3,0.28,0.28,0.28,0.28,0.28,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.45,0.5,0.5,0.45,0,0,0.85,0.85,DRY,249
CHK,0.21,0.07,0.4,0.2,0.54,0.16,0,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.3,0.3,0.3,0.3,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,249
CTL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,249
BFL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,249
GTS,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,249
SHP,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,249
CML,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,249
PGS,0.21,0.07,0.45,0.22,0.58,0.17,0.45,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,250
CTL,0.21,0.07,0.3,0.14,0.38,0.11,0.3,0.28,0.28,0.28,0.28,0.28,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.45,0.5,0.5,0.45,0,0,0.85,0.85,DRY,250
CHK,0.21,0.07,0.4,0.2,0.54,0.16,0,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.3,0.3,0.3,0.3,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,250
CTL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,250
BFL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,250
GTS,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,250
SHP,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,250
CML,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,250
PGS,0.21,0.07,0.45,0.22,0.58,0.17,0.45,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,251
CTL,0.21,0.07,0.3,0.14,0.38,0.11,0.3,0.28,0.28,0.28,0.28,0.28,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.45,0.5,0.5,0.45,0,0,0.85,0.85,DRY,251
CHK,0.21,0.07,0.4,0.2,0.54,0.16,0,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.3,0.3,0.3,0.3,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,251
CTL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,251
BFL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,251
GTS,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,251
SHP,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,251
CML,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,251
PGS,0.21,0.07,0.45,0.22,0.58,0.17,0.45,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,252
CTL,0.21,0.07,0.3,0.14,0.38,0.11,0.3,0.28,0.28,0.28,0.28,0.28,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.45,0.5,0.5,0.45,0,0,0.85,0.85,DRY,252
CHK,0.21,0.07,0.4,0.2,0.54,0.16,0,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.3,0.3,0.3,0.3,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,252
CTL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,252
BFL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,252
GTS,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,252
SHP,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,252
CML,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,252
PGS,0.21,0.07,0.45,0.22,0.58,0.17,0.45,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,253
CTL,0.21,0.07,0.3,0.14,0.38,0.11,0.3,0.28,0.28,0.28,0.28,0.28,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.45,0.5,0.5,0.45,0,0,0.85,0.85,DRY,253
CHK,0.21,0.07,0.4,0.2,0.54,0.16,0,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.3,0.3,0.3,0.3,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,253
CTL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,253
BFL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,253
GTS,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,253
SHP,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,253
CML,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,253
PGS,0.21,0.07,0.45,0.22,0.58,0.17,0.45,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,254
CTL,0.21,0.07,0.3,0.14,0.38,0.11,0.3,0.28,0.28,0.28,0.28,0.28,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.45,0.5,0.5,0.45,0,0,0.85,0.85,DRY,254
CHK,0.21,0.07,0.4,0.2,0.54,0.16,0,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.3,0.3,0.3,0.3,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,254
CTL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,254
BFL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,254
GTS,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,254
SHP,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,254
CML,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,254
PGS,0.21,0.07,0.45,0.22,0.58,0.17,0.45,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,255
CTL,0.21,0.07,0.3,0.14,0.38,0.11,0.3,0.28,0.28,0.28,0.28,0.28,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.45,0.5,0.5,0.45,0,0,0.85,0.85,DRY,255
CHK,0.21,0.07,0.4,0.2,0.54,0.16,0,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.3,0.3,0.3,0.3,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,255
CTL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,255
BFL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,255
GTS,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,255
SHP,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,255
CML,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,255
PGS,0.21,0.07,0.45,0.22,0.58,0.17,0.45,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,256
CTL,0.21,0.07,0.3,0.14,0.38,0.11,0.3,0.28,0.28,0.28,0.28,0.28,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.45,0.5,0.5,0.45,0,0,0.85,0.85,DRY,256
CHK,0.21,0.07,0.4,0.2,0.54,0.16,0,0.28,0.28,0.28,0.28,0.28,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0.4,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.3,0.3,0.3,0.3,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,256
CTL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,256
BFL,0.21,0.07,0.45,0.22,0.58,0.17,0.3,0.25,0.25,0.25,0.25,0.25,0.48,0.48,0.48,0.48,0.48,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.25,0.25,0.25,0.25,0.6,0.65,0.65,0.6,0,0,0.85,0.85,,256
GTS,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,256
SHP,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,256
CML,0.21,0.07,0.12,0.05,0.15,0.04,0.3,0.25,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.03,0.03,0.03,0.35,0.05,0.075,0.1125,0.16875,0.253125,0.3796875,0,0.4,0.4,0.4,0.4,0.18,0.2,0.2,0.18,0,0,0.27,0.27,,256
